-1	108	206	262	136	66	192	94	248	80	10	38	150	234	178	
227	-1	199	157	241	59	255	185	73	24	129	143	213	101	171	
92	64	-1	78	8	50	190	22	218	176	162	204	246	232	260	
128	268	170	-1	86	100	212	226	30	142	72	254	16	156	240	
58	2	156	184	-1	198	128	72	16	226	212	268	142	170	44	
210	231	224	22	36	-1	238	78	252	92	260	106	217	176	204	
51	79	37	65	261	149	-1	107	205	9	177	247	233	135	163	
172	32	214	88	228	4	46	-1	60	74	102	158	200	130	144	
24	136	80	234	192	164	94	150	-1	108	38	52	206	178	66	
184	86	2	58	-1	156	198	254	44	-1	30	212	240	268	100	
165	53	95	179	109	193	67	207	263	235	-1	151	81	137	249	
156	16	30	44	100	170	184	240	198	72	86	-1	128	58	2	
30	44	100	198	254	72	156	268	86	170	184	226	-1	212	58	
163	205	107	9	51	247	219	37	261	149	65	191	93	-1	79	
15	29	183	92	113	85	225	8	211	-1	155	134	120	197	-1	
