-1	199	73	269	171	129	157	87	185	213	3	255	227	45	
113	-1	211	127	1	57	99	29	225	15	71	267	85	253	
242	144	-1	88	256	270	172	200	228	18	186	102	46	4	
25	39	11	-1	32	53	46	18	81	67	137	95	109	165	
36	64	50	190	-1	8	92	22	106	162	204	218	232	246	
18	186	60	228	200	-1	4	102	214	158	46	74	144	242	
14	182	56	210	28	238	-1	42	70	154	126	84	140	112	
273	91	77	133	175	35	147	-1	245	49	161	7	189	63	
58	44	30	142	16	86	198	156	-1	268	114	170	100	128	
101	241	129	171	227	31	255	143	73	-1	87	45	185	59	
141	155	43	57	99	169	225	267	253	197	-1	239	15	29	
62	174	34	160	118	258	202	230	90	188	146	-1	244	132	
29	169	155	1	57	253	267	71	239	113	211	127	-1	197	
145	19	159	103	75	173	187	215	257	201	229	271	89	-1	
