-1	55	139	13	83	69	111	181	41	27	97	167	125	209	237	
221	-1	179	193	67	123	207	11	137	109	165	39	95	81	25	
19	33	-1	75	201	215	103	187	89	131	145	229	257	243	271	
224	266	252	-1	168	56	70	84	210	238	0	42	154	112	182	
250	152	110	26	-1	264	236	138	12	222	124	194	180	96	40	
150	248	24	234	164	-1	220	108	94	38	178	10	52	192	136	
46	88	172	4	32	18	-1	228	60	158	256	186	130	116	74	
117	103	54	19	5	243	96	-1	173	145	131	159	236	215	124	
103	229	236	131	145	257	215	68	-1	19	159	243	264	54	187	
154	196	42	98	70	140	224	210	126	-1	182	14	168	252	266	
195	251	265	139	209	83	41	223	27	55	-1	69	111	237	13	
264	236	96	124	54	208	250	26	110	82	152	-1	138	180	222	
33	5	12	47	75	201	26	40	82	103	187	215	-1	68	243	
2	16	58	30	184	44	198	72	268	86	170	100	226	-1	142	
6	216	48	34	104	62	146	202	118	174	90	20	160	230	-1	
