-1	16	23	128	107	30	51	149	65	79	135	72	93	
100	-1	128	142	184	58	149	163	177	191	93	205	219	
188	34	-1	48	76	90	104	132	146	202	174	244	160	
34	20	216	-1	62	76	132	90	104	160	202	174	188	
174	48	230	146	-1	202	160	20	34	90	188	132	244	
192	136	234	150	24	-1	220	206	52	38	108	94	164	
251	41	167	55	69	83	-1	265	125	139	27	181	195	
41	27	55	181	237	125	153	-1	139	69	97	195	83	
167	69	27	41	97	181	237	251	-1	83	265	223	153	
183	267	43	15	29	99	211	225	197	-1	253	239	57	
240	156	72	86	58	198	226	170	16	128	-1	44	184	
268	86	142	30	254	170	100	16	58	156	212	-1	128	
199	73	17	255	101	45	269	213	87	143	31	227	-1	
