-1	8	99	106	148	176	22	232	183	43	57	197	211	85	225	
156	-1	128	100	226	240	254	268	58	30	16	142	184	212	198	
240	23	-1	65	51	93	191	37	72	16	30	44	86	58	156	
17	171	213	-1	269	45	241	59	87	3	73	129	255	31	143	
4	46	172	200	-1	18	186	-1	130	88	102	32	158	144	214	
74	4	200	186	256	-1	214	102	46	158	88	270	144	172	130	
144	88	4	102	74	60	-1	256	32	130	158	172	270	200	46	
130	74	186	158	60	32	18	-1	172	144	270	214	200	46	88	
62	146	160	6	272	244	230	76	-1	104	258	188	216	20	202	
162	190	78	204	8	36	50	246	176	-1	218	148	92	232	260	
204	92	106	176	22	162	36	64	50	134	-1	120	148	8	78	
78	64	176	218	106	134	260	50	92	22	232	-1	204	36	8	
29	36	8	50	64	78	106	134	15	169	43	57	-1	113	120	
191	51	205	149	219	65	79	261	135	107	247	163	23	-1	93	
51	107	219	23	135	205	149	163	37	65	191	247	233	177	-1	
