-1	205	37	261	107	219	79	191	65	163	51	135	93	177	
11	-1	25	39	53	81	95	109	137	151	221	193	179	235	
151	165	-1	207	263	53	193	67	81	109	137	249	123	221	
26	124	96	-1	68	166	54	82	110	180	12	236	250	194	
236	250	180	222	-1	12	138	40	166	82	152	124	194	96	
30	142	128	44	156	-1	268	72	170	212	58	226	240	184	
143	157	45	241	17	178	-1	150	206	24	108	164	220	3	
3	17	171	185	101	199	255	-1	59	241	45	213	87	31	
242	74	18	32	88	102	130	144	-1	186	214	256	200	228	
256	46	200	4	172	18	228	158	270	-1	102	60	32	88	
123	4	32	130	228	193	235	179	95	249	-1	207	165	25	
-1	103	75	89	187	5	33	117	47	131	145	-1	159	173	
20	244	6	174	48	132	104	230	118	146	76	272	-1	188	
7	133	49	63	35	77	245	105	161	217	119	21	259	-1	
