-1	27	265	125	167	41	139	83	251	195	55	223	181	
129	-1	269	143	171	157	185	87	213	255	59	241	31	
154	196	-1	28	182	210	224	140	98	126	252	168	238	
35	63	91	-1	133	147	161	175	189	203	217	231	77	
100	72	44	268	-1	16	212	254	128	142	240	30	226	
237	55	69	83	195	-1	181	265	139	167	223	153	27	
72	44	86	16	58	100	-1	198	156	240	170	254	268	
212	226	16	240	156	128	30	-1	184	58	100	44	170	
51	16	23	44	37	65	93	79	-1	30	72	58	135	
21	35	63	273	49	77	133	147	105	-1	231	259	161	
135	149	79	23	65	51	107	191	177	93	-1	163	37	
64	22	50	106	92	36	78	134	148	190	246	-1	204	
14	98	56	154	84	252	126	70	196	42	210	140	-1	
