-1	16	30	58	128	51	65	135	79	198	93	149	107	
86	-1	100	128	142	184	149	163	93	177	191	219	261	
160	34	-1	48	188	104	20	174	216	76	230	244	272	
174	20	132	-1	230	34	90	62	104	188	160	272	244	
20	62	90	146	-1	76	34	104	132	160	174	202	216	
164	24	38	206	150	-1	94	108	136	192	178	66	80	
139	69	237	251	181	223	-1	153	41	83	27	195	167	
41	55	83	181	167	237	265	-1	223	139	125	27	69	
153	167	55	237	195	251	125	97	-1	69	265	83	27	
99	29	155	43	239	57	15	211	183	-1	253	225	267	
240	44	16	86	58	72	212	198	142	170	-1	184	226	
72	156	44	16	268	142	58	254	212	128	100	-1	240	
185	199	59	73	45	17	255	143	157	87	31	171	-1	
