-1	69	41	139	195	83	27	111	125	223	153	251	237	181	
2	-1	254	128	184	212	142	100	198	156	86	268	30	170	
102	74	-1	172	46	88	32	158	130	60	186	214	270	144	
54	40	68	-1	250	264	96	82	166	110	124	152	208	222	
97	13	125	27	-1	69	209	41	55	83	223	111	154	237	
13	55	237	181	139	-1	125	153	27	97	111	167	195	41	
169	225	113	15	1	253	-1	267	85	239	197	43	183	57	
211	239	225	197	169	1	71	-1	253	183	141	29	57	15	
31	17	241	101	143	185	157	45	-1	3	213	59	171	269	
143	45	199	31	17	171	101	87	73	-1	269	255	213	129	
20	174	118	48	34	6	62	76	90	160	-1	202	244	258	
190	50	64	78	8	92	148	246	134	176	106	-1	232	36	
8	92	36	64	22	50	106	120	260	134	148	162	-1	176	
50	8	232	22	64	106	204	148	162	190	134	218	78	-1	
