-1	44	58	118	268	128	170	86	156	142	100	184	198	72	
212	-1	184	156	226	240	198	72	170	16	86	100	128	142	
254	268	-1	226	170	2	86	142	198	212	30	128	100	156	
30	2	72	-1	240	114	16	184	128	44	198	254	142	212	
17	31	45	87	-1	59	101	129	143	157	255	199	213	185	
48	76	104	6	230	-1	20	34	202	216	118	160	174	258	
35	53	6	77	176	92	-1	209	61	112	126	139	154	189	
21	7	49	91	63	253	133	-1	161	175	203	217	105	246	
218	22	120	36	8	134	148	232	-1	246	106	260	78	50	
9	191	23	107	51	65	205	261	93	-1	135	149	163	79	
39	179	165	25	81	11	249	53	193	235	-1	207	67	151	
25	249	53	11	67	81	235	109	165	221	95	-1	193	39	
4	12	14	61	117	109	224	242	250	229	259	264	-1	270	
205	58	219	100	107	44	254	170	226	198	240	177	86	-1	
