-1	26	54	40	152	68	82	96	180	110	194	208	138	222	236	
133	-1	203	63	147	119	49	168	112	154	56	224	210	238	0	
126	14	-1	238	70	266	112	28	140	168	98	154	224	84	196	
169	267	1	-1	141	113	29	183	85	225	127	253	197	99	57	
1	43	183	15	-1	99	225	85	29	57	253	127	169	267	113	
142	184	58	44	198	-1	72	16	170	86	212	30	254	156	226	
17	129	45	213	157	241	-1	59	185	255	87	171	269	199	101	
173	229	89	75	187	103	145	-1	257	271	47	201	215	243	117	
90	174	76	244	202	48	34	160	-1	104	146	20	62	272	132	
21	245	63	49	133	-1	161	35	231	-1	119	259	189	147	217	
63	189	7	21	161	-1	175	133	217	203	-1	231	77	259	105	
106	162	36	120	50	204	78	64	190	176	92	-1	246	218	8	
204	22	50	92	106	36	134	8	127	43	239	57	-1	232	85	
50	92	190	176	64	246	106	22	120	78	36	134	162	-1	43	
162	78	22	232	36	64	190	50	260	92	246	148	176	204	-1	
