-1	104	258	216	146	132	174	160	202	20	90	188	230	
27	-1	41	83	69	251	97	125	167	181	153	223	195	
76	160	-1	62	34	20	202	146	272	230	48	132	90	
34	20	174	-1	188	272	230	76	132	104	146	48	244	
62	132	216	90	-1	48	76	272	160	244	104	174	20	
245	77	189	203	231	-1	91	35	175	63	161	147	217	
273	189	105	161	210	259	-1	133	245	35	21	63	49	
50	64	246	260	204	106	218	-1	92	176	232	22	190	
107	37	79	219	261	23	149	163	-1	51	191	233	65	
220	262	24	192	94	136	234	80	206	-1	108	164	150	
167	237	139	27	41	69	83	55	125	251	-1	97	181	
251	55	265	125	27	83	139	153	41	69	195	-1	237	
155	15	29	43	85	57	127	99	141	211	267	169	-1	
