-1	31	45	199	17	59	213	101	157	3	87	143	241	269	129	
174	-1	118	146	132	76	104	202	90	272	258	48	160	62	216	
109	53	-1	151	25	179	11	221	39	263	249	165	207	235	193	
117	5	75	-1	159	89	131	257	19	173	215	187	271	243	229	
184	212	86	30	-1	100	58	72	268	128	240	198	226	2	142	
165	11	67	250	39	-1	235	264	137	123	81	151	95	109	221	
68	40	138	26	152	54	-1	194	264	250	96	110	222	208	124	
22	36	92	50	176	190	64	-1	78	246	8	106	120	162	134	
13	27	125	223	111	209	167	153	-1	181	55	237	69	195	97	
93	191	79	9	219	205	163	149	23	-1	107	233	37	51	177	
228	18	4	60	172	144	32	158	130	46	-1	102	74	200	186	
54	138	96	264	12	26	180	208	82	68	40	-1	194	222	250	
113	1	29	15	43	169	85	183	141	99	211	127	-1	57	155	
75	187	33	103	257	19	89	229	47	215	117	131	145	-1	173	
9	23	16	37	51	30	44	58	163	72	65	86	79	93	-1	
