-1	176	22	106	50	148	36	64	232	134	162	260	246	190	
93	-1	135	149	191	163	23	9	205	219	107	37	233	261	
264	68	-1	96	124	222	152	40	166	194	54	236	110	250	
12	82	180	-1	110	236	40	26	54	138	68	124	264	194	
236	54	26	222	-1	152	12	82	96	40	166	180	250	138	
27	251	83	167	69	-1	111	181	41	97	195	139	55	13	
170	198	16	268	184	212	-1	142	128	2	254	240	156	58	
2	170	198	100	16	268	226	-1	72	58	86	156	128	212	
158	88	46	144	200	102	32	242	-1	172	228	256	60	18	
18	158	88	74	214	32	102	256	270	-1	242	130	144	186	
271	19	-1	173	33	131	75	187	117	47	-1	145	103	201	
75	103	117	5	89	229	47	33	187	201	215	-1	19	173	
117	75	254	201	173	187	89	47	215	229	5	271	-1	33	
6	48	62	272	230	76	216	104	132	118	90	244	160	-1	
