-1	55	209	153	97	111	69	139	41	223	27	13	181	125	167	
193	-1	221	95	165	123	179	11	207	109	151	67	137	39	81	
47	33	-1	131	271	201	215	89	75	103	145	187	243	19	257	
0	266	56	-1	168	14	224	84	28	252	42	70	126	210	112	
264	26	82	236	-1	250	40	222	12	180	124	152	194	110	138	
234	262	52	220	66	-1	136	80	24	150	10	38	164	178	192	
186	46	60	32	102	4	-1	172	116	256	18	88	158	130	74	
19	103	26	5	131	215	96	-1	229	271	243	257	117	250	236	
103	131	236	257	159	243	54	145	-1	19	187	215	271	68	264	
84	210	14	182	70	28	168	196	98	-1	154	42	266	238	126	
237	251	69	139	209	97	195	181	111	55	-1	83	223	265	13	
250	236	264	194	54	208	26	110	124	138	166	-1	96	222	180	
33	5	40	47	75	229	12	54	82	89	103	173	-1	26	68	
198	184	226	100	44	72	268	30	170	142	2	58	254	-1	86	
6	216	118	20	34	48	146	62	90	188	132	104	202	272	-1	
