-1	51	142	16	156	177	65	79	93	72	135	149	163	
128	-1	100	142	184	149	163	177	191	205	219	254	226	
20	34	-1	216	76	90	104	132	146	160	174	230	188	
202	20	48	-1	62	34	76	146	132	90	188	174	230	
34	90	202	160	-1	188	146	104	20	216	48	132	174	
108	24	164	136	66	-1	206	234	52	38	94	220	248	
167	41	195	223	55	83	-1	265	125	139	153	181	97	
223	83	55	69	41	125	27	-1	139	153	167	195	181	
27	69	223	195	265	153	237	251	-1	83	181	167	41	
183	57	43	267	99	169	15	239	211	-1	127	225	253	
240	30	72	86	226	268	254	100	16	198	-1	44	58	
268	156	86	240	212	58	72	16	100	30	142	-1	128	
45	73	269	101	241	17	31	87	157	143	213	199	-1	
