-1	153	167	139	181	195	97	62	202	188	174	132	83	
48	-1	76	160	62	174	202	216	146	104	132	272	188	
105	245	-1	259	203	231	273	35	189	161	91	175	147	
77	91	133	-1	35	49	63	21	105	175	189	203	217	
91	231	21	245	-1	273	217	133	175	147	49	189	161	
36	22	64	148	106	-1	190	78	162	134	204	218	246	
23	37	51	233	79	93	-1	107	135	261	149	163	177	
126	140	238	266	14	168	28	-1	224	196	210	154	182	
42	70	84	168	28	238	252	56	-1	266	14	210	196	
28	14	42	84	70	56	126	98	154	-1	168	182	224	
252	42	28	98	126	84	224	70	182	238	-1	266	56	
14	56	70	28	98	126	42	84	140	252	196	-1	238	
213	31	17	73	45	101	87	255	129	143	157	171	-1	
