-1	98	14	182	154	196	210	28	266	70	238	84	224	252	42	
168	-1	210	112	14	84	140	56	196	182	70	28	238	42	126	
142	2	-1	30	170	58	128	72	44	86	184	100	198	240	156	
59	227	255	-1	73	269	171	87	101	45	129	143	157	199	213	
32	88	18	186	-1	200	144	46	60	130	158	214	256	228	270	
47	19	215	117	103	-1	187	173	131	33	229	159	243	89	145	
20	34	48	55	69	76	-1	83	97	195	111	167	181	132	62	
105	203	147	7	245	259	161	-1	189	231	35	132	21	77	217	
36	50	246	162	148	64	176	92	-1	120	260	218	204	106	232	
9	79	163	177	23	135	107	65	191	-1	93	149	219	247	51	
163	135	107	51	9	149	191	177	79	205	-1	23	65	219	247	
177	163	191	65	79	93	247	51	135	261	233	-1	107	37	205	
75	103	264	12	166	26	89	138	54	124	215	229	-1	208	117	
54	152	68	138	110	12	236	194	180	82	26	222	96	-1	166	
138	222	54	26	180	68	152	96	110	236	82	12	194	264	-1	
