-1	156	100	2	44	212	72	86	128	30	184	170	240	58	198	
255	-1	45	59	227	87	3	17	213	241	269	185	199	31	101	
227	171	-1	87	199	269	17	129	59	73	143	157	185	241	255	
95	151	25	-1	123	165	172	32	102	186	200	46	214	74	228	
144	74	32	18	-1	60	102	158	172	130	214	4	88	186	270	
19	159	5	257	243	-1	33	145	187	103	173	75	229	201	47	
271	201	117	243	257	131	-1	61	89	47	229	145	159	215	187	
23	79	37	107	51	65	135	-1	177	93	163	261	191	205	233	
39	25	123	11	95	53	151	46	-1	4	74	18	32	228	144	
249	11	165	81	39	179	207	221	67	-1	151	123	25	53	263	
12	54	68	40	82	26	110	5	138	19	-1	33	47	89	117	
54	68	96	180	138	12	26	152	166	194	250	-1	236	110	222	
111	41	13	69	181	139	55	125	209	97	195	83	-1	223	251	
139	97	41	195	13	83	125	27	162	237	265	209	153	-1	181	
123	193	151	53	25	109	95	11	81	137	207	39	165	67	-1	
