-1	202	258	20	174	76	90	62	216	104	160	146	132	
55	-1	97	125	27	69	139	153	167	223	251	195	237	
34	174	-1	132	188	90	104	202	244	272	146	48	216	
188	34	62	-1	160	104	146	174	272	230	48	244	202	
48	230	20	76	-1	202	34	146	104	244	272	132	90	
273	147	231	259	63	-1	161	35	21	217	175	189	245	
231	245	210	217	259	49	-1	273	133	21	77	175	63	
246	22	78	92	218	134	190	-1	260	50	106	162	232	
93	51	163	191	177	107	205	149	-1	37	233	65	79	
178	108	66	150	164	80	94	206	248	-1	192	234	136	
237	83	55	139	125	27	153	181	69	41	-1	167	97	
27	41	139	55	69	97	83	223	153	125	265	-1	181	
225	15	29	43	155	57	127	85	141	197	211	253	-1	
