-1	34	20	48	258	132	76	160	188	146	104	174	90	
153	-1	41	55	83	69	195	139	97	265	237	167	181	
216	160	-1	104	230	174	202	34	272	90	146	76	132	
202	146	188	-1	160	76	174	272	62	230	90	216	244	
62	174	48	34	-1	146	104	90	244	188	132	272	216	
231	203	245	259	21	-1	91	105	49	35	63	161	273	
273	133	63	21	210	189	-1	49	161	245	217	147	35	
246	64	260	134	204	218	232	-1	22	78	176	190	148	
107	191	135	177	79	149	261	93	-1	219	37	233	205	
52	24	206	150	94	178	108	164	66	-1	192	136	234	
41	125	27	167	69	139	55	97	153	83	-1	181	223	
237	251	153	97	41	55	83	125	27	223	265	-1	69	
169	29	57	43	99	85	127	253	141	155	15	197	-1	
