-1	16	23	72	107	79	93	51	135	65	261	100	149	
128	-1	184	149	226	191	163	177	93	205	219	233	261	
174	34	-1	48	76	90	104	132	146	160	188	216	230	
160	20	244	-1	230	34	132	76	104	174	202	90	188	
34	48	202	62	-1	20	146	160	174	90	132	188	216	
164	52	178	108	136	-1	206	234	262	24	38	94	66	
27	41	195	55	69	83	-1	97	125	139	153	181	167	
153	83	223	181	55	125	265	-1	139	41	167	195	27	
55	27	69	41	97	153	223	251	-1	83	181	167	237	
183	57	29	15	155	99	211	239	197	-1	127	225	253	
198	100	44	30	254	142	240	72	16	268	-1	86	58	
240	142	58	156	44	30	254	16	268	72	212	-1	128	
45	73	17	269	101	241	31	171	87	143	157	199	-1	
