-1	223	153	97	167	195	55	265	237	181	27	139	251	
31	-1	59	101	157	129	45	143	171	199	17	241	87	
42	266	-1	84	14	252	140	196	126	168	224	182	238	
35	21	147	-1	105	133	161	189	217	245	203	231	77	
86	72	212	44	-1	268	128	184	100	58	142	226	198	
69	27	55	223	153	-1	41	139	181	97	125	237	83	
212	254	72	30	240	170	-1	226	86	16	184	198	156	
128	212	30	58	254	16	100	-1	156	44	240	86	170	
51	37	65	16	23	79	149	93	-1	30	44	58	107	
21	49	77	175	133	35	91	105	203	-1	217	189	63	
93	107	23	65	37	51	79	135	163	149	-1	177	191	
64	78	36	92	50	22	106	148	134	260	246	-1	162	
14	182	98	140	28	210	266	70	224	126	56	42	-1	
