-1	153	83	139	167	181	97	62	160	174	188	132	202	
48	-1	76	90	62	244	202	216	146	104	132	188	272	
259	161	-1	35	203	231	245	91	189	273	175	105	133	
77	175	147	-1	245	189	231	21	105	161	203	217	259	
91	231	21	133	-1	259	217	147	175	189	49	35	161	
36	22	64	50	106	-1	92	78	204	134	162	148	218	
23	37	51	65	79	177	-1	107	135	261	149	163	191	
126	140	154	238	28	14	168	-1	224	196	210	266	182	
70	84	98	168	14	28	42	56	-1	266	252	210	196	
28	14	56	42	84	70	126	98	154	-1	168	182	224	
56	42	28	14	140	98	84	70	182	238	-1	126	266	
42	56	14	28	98	224	70	84	140	252	196	-1	238	
17	31	45	59	73	87	101	255	129	143	157	171	-1	
