-1	154	0	224	14	42	56	98	126	112	252	182	140	196	210	
25	-1	11	95	67	193	123	53	81	207	109	137	165	221	263	
74	228	-1	102	46	32	214	270	158	256	130	4	88	144	200	
68	180	26	-1	40	82	110	138	152	194	264	124	208	236	250	
89	159	243	131	-1	201	271	103	19	187	75	229	117	215	145	
246	36	232	176	50	-1	218	106	92	22	134	120	64	148	162	
133	21	63	35	175	77	-1	147	105	161	245	259	203	91	231	
161	245	175	21	259	189	49	-1	63	77	91	133	231	35	217	
4	144	67	46	221	172	11	193	-1	214	32	109	263	165	137	
30	268	16	58	2	86	72	142	100	-1	198	128	170	156	226	
82	40	54	12	138	26	68	152	208	124	-1	96	236	180	194	
269	234	192	52	150	206	101	10	24	38	164	-1	220	248	178	
19	103	187	75	33	271	26	68	131	47	145	159	-1	243	257	
49	133	21	161	63	259	189	203	77	231	119	105	175	-1	7	
38	17	59	31	24	73	45	87	52	66	101	80	94	129	-1	
