-1	238	126	252	266	210	42	112	70	0	154	182	196	28	168	
14	-1	0	154	42	84	56	70	98	112	196	210	224	266	252	
224	182	-1	196	238	56	266	42	210	140	70	168	84	252	112	
57	29	99	-1	71	15	169	239	85	43	183	141	113	127	225	
142	128	16	212	-1	2	114	86	156	170	226	100	30	198	58	
100	170	156	268	254	-1	240	30	184	226	114	44	142	72	198	
130	144	186	256	46	88	-1	60	18	74	200	158	102	228	32	
4	256	116	158	186	214	270	-1	200	102	18	172	228	46	74	
188	34	48	230	76	62	174	90	-1	146	118	104	160	6	216	
63	49	21	119	35	161	217	245	259	-1	231	203	175	91	189	
51	9	163	37	65	177	93	107	205	135	-1	219	261	247	23	
10	24	38	80	164	108	234	94	178	129	150	-1	136	262	248	
24	150	206	248	94	66	164	80	234	108	192	52	-1	38	220	
95	123	11	235	109	137	67	165	221	207	81	193	179	-1	53	
83	139	27	162	181	125	97	209	41	265	237	69	13	153	-1	
