-1	19	271	5	89	75	201	47	173	103	159	187	215	229	
259	-1	133	161	147	245	231	119	14	175	77	203	49	63	
55	41	-1	69	13	146	83	27	111	230	174	160	202	244	
118	34	216	-1	174	188	90	62	244	132	272	104	146	202	
244	216	104	48	-1	118	272	160	6	202	34	62	188	20	
0	28	210	14	56	-1	70	84	154	196	112	140	224	238	
96	124	5	19	110	159	-1	173	47	33	152	54	75	187	
130	186	256	228	74	200	102	-1	270	4	242	214	18	32	
33	103	187	75	131	89	215	145	-1	19	201	229	117	159	
12	54	124	40	26	96	180	110	138	-1	82	68	250	264	
38	143	17	52	227	24	59	66	94	213	-1	73	45	87	
25	88	235	207	179	18	130	95	165	144	193	-1	32	46	
68	110	96	26	40	124	12	180	54	166	138	152	-1	82	
42	210	0	98	126	168	28	140	70	154	182	224	196	-1	
