-1	129	171	17	59	3	255	45	199	143	269	73	241	185	
192	-1	248	73	234	164	31	206	220	59	45	3	150	87	
32	186	-1	4	144	256	270	18	130	102	88	200	158	228	
228	214	242	-1	130	60	172	256	88	200	102	186	46	32	
159	172	75	271	-1	229	201	33	47	215	5	19	187	103	
215	19	117	145	89	-1	103	187	33	159	201	47	131	173	
90	160	48	20	62	244	-1	230	265	118	188	6	216	132	
202	104	216	118	132	76	146	-1	174	244	160	272	90	62	
104	146	62	160	244	272	76	6	-1	188	230	118	20	216	
21	133	175	77	147	7	35	49	259	-1	273	231	105	91	
135	177	9	191	219	93	107	23	51	65	-1	261	37	149	
9	65	37	51	93	219	205	191	23	163	79	-1	177	107	
52	10	24	136	66	192	80	164	94	206	234	248	-1	262	
25	200	67	249	165	235	193	179	123	221	242	256	144	-1	
