-1	8	260	134	92	36	218	78	50	106	190	148	204	162	
155	-1	150	178	57	24	52	66	248	94	164	108	136	206	
25	39	-1	165	67	81	207	95	109	179	53	193	221	235	
67	81	11	-1	39	193	151	25	95	53	109	235	123	249	
179	193	249	207	-1	53	25	109	81	235	151	137	165	263	
98	224	266	0	126	-1	112	42	210	154	140	182	28	70	
85	169	43	57	197	15	-1	225	239	99	155	253	211	29	
16	128	156	142	2	170	72	-1	254	212	30	198	240	268	
143	185	17	31	157	59	3	87	-1	171	101	129	45	199	
45	255	31	129	17	87	185	59	269	-1	73	241	143	3	
4	88	172	18	46	256	270	186	214	228	-1	144	-1	242	
32	18	88	102	214	74	172	46	228	158	60	-1	263	186	
20	34	6	62	76	104	90	132	244	216	160	118	-1	272	
60	46	74	88	172	144	193	102	137	221	130	123	11	-1	
