-1	30	58	170	184	16	2	44	72	128	86	156	240	226	
270	-1	130	88	256	144	242	18	4	200	214	228	158	186	
200	46	-1	214	242	256	158	32	270	74	144	172	102	4	
40	12	26	-1	68	110	54	166	82	5	33	47	75	103	
103	75	19	159	-1	271	33	5	47	89	229	145	173	201	
160	34	188	20	62	-1	48	174	76	104	202	132	216	90	
132	174	90	188	216	230	-1	202	118	62	104	6	20	146	
146	118	230	62	132	244	76	-1	160	272	48	104	188	216	
175	105	63	231	189	147	259	91	-1	217	133	21	35	245	
191	135	9	93	23	261	163	37	51	-1	233	149	79	177	
164	24	38	178	52	80	10	150	206	66	-1	108	248	220	
26	40	54	222	264	68	82	180	96	250	194	-1	236	12	
139	69	13	153	27	41	195	55	111	167	97	125	-1	181	
97	55	69	195	41	27	237	83	125	111	139	167	265	-1	
