-1	195	55	265	237	167	41	139	181	125	223	69	251	
129	-1	59	185	31	45	157	143	87	199	241	269	255	
154	210	-1	126	70	14	266	98	238	140	42	182	196	
91	105	189	-1	147	21	35	161	175	203	217	259	231	
86	100	254	44	-1	212	58	156	142	184	16	198	128	
97	125	223	83	27	-1	153	55	251	195	139	41	181	
212	226	30	142	170	72	-1	86	128	16	198	254	240	
16	72	170	226	268	240	184	-1	198	30	254	128	44	
51	16	23	30	37	65	191	79	-1	44	72	170	219	
21	35	49	77	63	91	105	147	133	-1	189	175	161	
37	23	107	65	79	51	93	135	149	261	-1	233	177	
148	50	36	134	22	106	64	190	92	246	162	-1	78	
28	168	84	14	224	266	98	210	154	70	56	140	-1	
