-1	39	67	53	81	74	95	193	46	207	214	221	88	249	
169	-1	183	29	1	211	85	15	155	253	239	57	113	141	
229	257	-1	152	47	124	89	173	159	19	201	96	187	243	
241	129	73	-1	17	101	185	3	143	199	171	157	227	213	
225	99	141	253	-1	29	211	113	85	183	57	197	239	267	
10	150	52	38	94	-1	66	80	192	220	108	24	164	136	
15	267	197	43	127	141	-1	253	57	99	113	225	1	155	
270	200	60	88	214	228	32	-1	186	102	158	144	46	74	
108	52	38	66	150	262	136	94	-1	80	164	178	206	220	
2	44	212	58	72	156	170	240	226	-1	142	86	30	128	
21	7	77	49	133	175	189	259	245	35	-1	91	63	147	
62	174	34	258	76	188	48	244	104	216	230	-1	132	272	
182	196	28	84	14	266	70	154	98	168	224	252	-1	210	
99	225	15	113	43	253	239	169	29	197	85	183	57	-1	
