-1	160	20	258	90	174	34	272	202	62	132	146	76	
27	-1	55	153	83	237	251	139	125	97	167	181	69	
216	202	-1	174	34	146	132	104	188	48	90	244	272	
104	34	62	-1	230	48	76	90	272	146	188	160	244	
188	216	160	132	-1	62	20	146	48	104	272	76	202	
245	133	77	203	259	-1	91	35	217	161	21	105	231	
231	105	210	217	175	273	-1	63	245	189	49	203	259	
50	78	232	22	246	190	162	-1	176	260	204	218	134	
79	23	261	135	163	65	149	107	-1	93	37	233	51	
136	220	178	66	24	52	38	150	206	-1	108	248	80	
41	265	27	55	181	83	125	69	139	195	-1	223	251	
265	41	69	27	139	167	83	55	153	125	97	-1	237	
169	197	43	85	29	57	99	225	211	141	155	15	-1	
