-1	140	98	182	238	84	126	154	210	0	196	252	168	224	266	
56	-1	266	84	112	14	182	168	0	196	224	98	126	42	238	
14	70	-1	112	42	154	252	210	182	168	238	56	224	126	0	
78	8	204	-1	162	134	29	57	148	106	190	92	120	218	64	
30	212	142	226	-1	128	2	86	198	72	58	156	184	16	170	
158	-1	4	18	46	-1	60	32	144	172	74	200	214	228	242	
19	33	75	173	103	187	-1	117	131	145	229	48	89	201	257	
217	77	49	231	147	105	245	-1	273	91	161	63	133	189	175	
49	91	119	245	77	266	217	140	-1	154	203	126	105	175	189	
149	135	65	177	219	261	37	205	233	-1	79	191	163	51	9	
9	23	93	-1	136	233	107	261	65	-1	-1	247	219	37	51	
74	207	256	235	25	39	165	179	221	102	130	-1	144	88	270	
25	249	137	263	67	109	207	53	193	95	151	81	-1	235	179	
67	151	193	25	207	95	137	109	81	249	179	263	11	-1	165	
111	27	83	125	97	139	153	69	251	223	209	195	41	55	-1	
