-1	47	75	159	103	173	215	19	271	89	201	5	187	229	
259	-1	21	189	147	91	231	119	245	175	273	133	77	203	
146	83	-1	13	69	132	272	41	55	160	111	174	202	188	
62	104	90	-1	34	146	244	174	76	6	132	230	20	48	
244	62	6	118	-1	160	188	202	174	132	48	216	230	272	
28	14	0	56	84	-1	70	98	126	210	168	140	196	238	
124	33	47	96	110	201	-1	152	5	19	159	54	173	75	
130	214	228	270	74	4	88	-1	256	144	102	242	158	32	
33	159	117	201	89	19	145	187	-1	215	229	103	47	131	
194	40	26	222	54	110	180	68	96	-1	138	124	152	12	
38	87	17	52	143	255	59	24	80	31	-1	73	213	66	
95	207	235	25	18	32	165	46	179	200	249	-1	144	88	
12	138	124	166	26	40	250	54	110	82	96	68	-1	180	
0	28	98	126	42	154	140	168	210	252	196	224	266	-1	
