-1	181	251	55	167	69	125	195	27	41	153	223	237	97	139	
38	-1	262	66	206	164	248	52	220	108	80	192	234	94	178	
12	82	-1	166	68	222	208	152	110	138	54	96	194	180	124	
192	136	234	-1	108	94	38	150	178	52	220	206	24	80	164	
18	32	4	46	-1	144	158	60	88	256	186	172	200	214	228	
175	54	63	208	26	-1	152	105	124	82	138	250	217	194	40	
52	59	108	262	80	73	-1	234	206	24	94	178	192	164	220	
109	123	25	249	221	179	67	-1	137	95	207	81	165	53	193	
209	153	265	13	181	237	55	41	-1	195	69	167	97	83	223	
266	210	28	154	56	168	182	238	126	-1	252	112	84	70	14	
85	15	239	29	113	267	225	127	1	99	-1	197	43	169	211	
2	44	184	128	72	86	100	212	254	226	58	-1	268	30	156	
81	26	39	123	95	109	11	263	249	221	179	67	-1	207	53	
185	199	17	3	38	45	87	255	241	150	24	234	101	-1	262	
8	22	50	246	148	204	120	36	78	190	106	92	134	64	-1	
