-1	27	41	69	83	139	167	223	55	97	125	181	195	
129	-1	45	143	157	255	171	227	87	185	241	31	199	
252	210	-1	238	98	126	28	140	154	224	196	84	168	
147	63	21	-1	91	35	105	133	161	175	189	203	217	
212	58	16	30	-1	72	44	268	184	198	170	254	240	
265	41	55	251	153	-1	97	195	237	167	181	223	83	
240	268	184	198	226	16	-1	212	128	58	254	142	156	
156	16	72	58	128	30	86	-1	170	44	100	240	184	
135	23	37	16	51	65	191	79	-1	30	44	72	93	
189	49	63	245	21	91	147	105	203	-1	217	231	35	
23	37	51	261	65	79	93	163	107	135	-1	149	177	
36	92	190	78	106	22	50	64	176	162	246	-1	134	
14	98	266	42	140	210	70	252	224	126	28	56	-1	
