-1	70	196	182	168	98	0	42	28	238	210	252	84	56	
140	-1	56	168	14	28	98	0	112	182	126	238	196	224	
17	157	-1	45	129	3	73	87	101	142	171	269	185	255	
248	87	213	-1	31	17	59	157	73	3	241	199	101	143	
46	102	60	186	-1	270	214	74	172	18	144	256	88	200	
34	118	146	174	160	-1	188	202	216	90	230	244	258	48	
91	231	175	203	35	77	-1	7	63	147	105	133	119	21	
177	219	191	37	149	65	247	-1	93	79	135	51	107	163	
150	178	24	136	108	52	164	220	-1	248	10	80	262	234	
24	108	206	164	136	10	220	262	38	-1	178	192	234	52	
38	52	262	66	248	24	192	234	206	94	-1	150	80	220	
156	44	30	128	2	58	16	142	226	72	86	-1	170	212	
10	24	108	178	220	38	52	206	192	66	164	94	-1	248	
264	40	12	208	82	194	180	26	68	152	110	138	124	-1	
