-1	139	125	153	83	69	41	265	97	251	195	181	27	
73	-1	31	59	87	199	185	129	101	269	157	171	143	
210	224	-1	140	196	98	14	154	168	182	238	252	266	
63	133	77	-1	91	105	147	161	175	189	203	231	217	
16	240	72	184	-1	212	142	100	128	226	170	268	254	
167	55	27	251	41	-1	181	125	195	237	83	153	139	
226	254	86	72	58	268	-1	240	156	198	100	30	128	
58	212	44	226	30	16	170	-1	254	72	184	142	86	
23	16	37	30	65	51	79	191	-1	44	58	72	93	
91	35	21	259	49	133	63	147	105	-1	217	175	231	
51	23	65	37	107	149	163	93	135	79	-1	261	177	
36	50	92	22	78	64	106	204	148	246	190	-1	162	
238	42	56	14	154	224	210	196	182	168	70	98	-1	
