-1	70	154	126	42	112	196	140	224	56	252	14	28	210	
2	-1	114	30	212	16	170	58	86	184	100	156	226	240	
86	44	-1	184	226	2	212	100	128	30	142	170	254	268	
60	130	74	-1	4	102	18	172	270	46	88	200	116	256	
243	75	19	145	-1	89	131	33	47	173	159	187	201	103	
49	203	231	35	217	-1	259	28	238	210	21	252	42	224	
8	50	36	92	29	57	-1	43	253	85	155	183	64	99	
37	247	23	107	191	93	149	-1	51	135	261	9	177	79	
150	234	262	80	178	66	164	220	-1	10	248	136	24	192	
178	66	220	192	24	80	234	206	108	-1	52	248	38	164	
81	221	207	151	95	165	25	67	39	123	-1	109	137	179	
235	263	67	39	53	179	81	165	207	95	193	-1	221	25	
166	12	82	54	68	194	208	110	96	264	236	152	-1	124	
135	37	51	65	205	107	219	233	93	261	9	149	247	-1	
