-1	160	188	258	146	20	76	272	62	174	104	216	202	
27	-1	55	41	69	97	83	125	153	167	223	181	237	
34	272	-1	20	90	76	48	230	216	62	160	132	146	
90	132	202	-1	230	174	272	48	76	216	188	160	244	
48	202	174	104	-1	132	62	20	34	244	272	76	160	
245	231	259	63	217	-1	105	35	273	91	147	189	49	
231	175	245	35	259	210	-1	203	147	161	133	21	189	
134	64	106	148	190	162	92	-1	246	78	260	176	218	
163	261	135	233	107	205	219	23	-1	191	51	93	177	
52	248	150	108	24	178	66	234	38	-1	206	220	136	
167	139	69	27	41	83	55	181	251	97	-1	237	195	
41	265	27	69	139	55	97	83	195	125	153	-1	251	
141	15	43	57	29	155	267	99	85	211	127	169	-1	
