-1	106	36	50	64	92	134	232	162	190	246	204	260	176	
23	-1	9	37	149	51	65	79	93	135	163	177	191	219	
250	124	-1	166	194	96	236	54	68	152	180	222	40	110	
124	110	264	-1	68	152	12	26	180	54	194	82	96	236	
138	236	26	250	-1	40	54	180	82	222	96	124	110	12	
237	139	13	223	167	-1	111	195	27	251	55	69	83	181	
2	170	142	212	198	44	-1	30	128	58	240	100	156	16	
170	184	212	100	16	2	254	-1	72	156	86	58	128	268	
32	158	172	88	270	200	228	242	-1	102	60	256	144	46	
88	4	32	186	130	144	270	228	18	-1	256	200	242	172	
145	33	117	19	173	271	75	201	187	47	-1	131	103	215	
19	89	-1	5	47	215	187	145	117	75	229	-1	173	33	
75	19	254	201	33	187	89	47	215	117	5	271	-1	229	
6	118	202	146	188	76	244	20	132	62	90	104	160	-1	
