-1	97	69	237	195	83	139	55	125	251	181	27	167	
31	-1	185	87	73	199	143	59	17	129	101	157	171	
210	42	-1	168	14	56	196	140	252	98	154	238	84	
35	21	105	-1	133	147	161	189	203	175	217	231	245	
268	240	128	58	-1	212	226	30	142	156	170	86	44	
223	27	181	41	69	-1	265	167	237	195	125	97	251	
44	212	30	16	100	156	-1	86	170	240	72	254	128	
156	226	268	128	254	16	184	-1	212	72	198	44	240	
51	79	23	30	37	65	93	107	-1	44	58	72	219	
21	35	161	63	49	77	105	147	189	-1	231	203	259	
65	163	51	93	79	205	149	23	177	135	-1	191	37	
176	246	36	78	22	162	64	134	148	92	106	-1	50	
14	266	224	70	182	140	56	98	154	28	210	196	-1	
