-1	258	202	174	34	20	160	272	216	48	188	132	90	
181	-1	41	27	97	153	139	167	265	69	237	195	251	
76	174	-1	90	62	104	48	20	272	132	146	34	216	
62	104	244	-1	76	188	20	34	146	216	272	202	132	
146	20	230	160	-1	272	104	48	244	202	90	216	174	
245	77	259	49	133	-1	147	231	161	35	63	175	203	
231	35	189	210	259	217	-1	245	77	91	203	63	273	
106	64	162	260	190	92	134	-1	204	176	218	148	78	
135	149	107	233	93	23	177	51	-1	65	37	191	261	
150	206	248	80	52	192	164	24	220	-1	262	234	108	
27	55	69	97	153	139	41	83	181	125	-1	251	223	
41	83	153	55	27	69	125	223	97	139	167	-1	265	
197	127	29	43	57	85	99	141	155	169	15	183	-1	
