-1	132	160	76	90	104	48	34	258	20	146	62	188	
41	-1	69	27	83	97	139	167	181	195	153	223	251	
244	188	-1	20	76	90	104	48	202	34	216	132	146	
216	230	272	-1	62	202	90	146	104	160	188	48	132	
202	146	174	244	-1	160	132	20	272	230	34	188	104	
273	21	259	35	49	-1	77	63	217	245	133	175	231	
231	35	210	175	259	147	-1	273	245	189	21	217	63	
176	106	232	260	218	190	204	-1	78	134	92	162	246	
37	93	65	191	135	107	163	149	-1	177	233	23	51	
220	52	108	66	38	164	94	24	262	-1	206	234	80	
27	237	55	83	97	41	167	195	139	125	-1	181	69	
265	125	41	139	27	55	69	83	167	153	251	-1	195	
15	57	29	43	169	85	127	183	155	141	211	99	-1	
