-1	47	271	229	173	61	75	89	243	117	187	145	201	215	257	
132	-1	167	69	97	209	272	258	230	6	34	20	76	104	188	
105	91	-1	147	231	175	189	245	35	259	161	49	133	203	21	
162	204	218	-1	134	78	106	120	260	246	64	190	176	8	92	
36	246	64	43	-1	120	183	267	225	204	92	78	106	190	162	
191	65	107	233	219	-1	268	37	254	72	51	247	93	177	205	
205	51	37	23	261	135	-1	233	191	79	247	149	65	163	177	
23	163	79	51	177	149	93	-1	205	107	9	65	191	219	247	
177	149	247	37	51	23	9	135	-1	93	107	163	219	79	65	
248	136	192	150	66	164	220	262	234	-1	38	178	206	24	52	
95	221	235	165	25	263	179	123	193	109	-1	207	249	67	81	
27	251	139	111	167	125	41	223	265	83	55	-1	237	97	69	
84	14	56	98	196	224	140	70	112	126	183	154	-1	168	210	
71	29	43	85	57	113	225	127	183	197	211	1	253	-1	267	
5	43	85	29	253	57	99	141	169	183	225	197	35	15	-1	
