-1	151	263	39	81	95	25	235	137	53	165	179	11	193	
4	-1	270	130	256	74	32	88	172	60	144	186	46	158	
107	163	-1	23	177	191	135	205	247	37	51	93	79	219	
221	67	151	-1	235	179	263	249	11	165	95	207	193	109	
145	19	75	89	-1	103	117	187	47	173	131	201	159	215	
17	10	31	45	164	-1	129	143	80	185	199	150	52	269	
205	177	65	51	191	247	-1	79	233	9	37	107	163	93	
66	24	10	136	52	38	220	-1	94	108	150	192	178	164	
33	103	19	187	243	5	145	201	-1	89	117	159	75	131	
247	191	233	79	93	65	149	261	205	-1	177	219	23	135	
0	14	112	28	56	70	140	42	182	84	-1	224	126	238	
29	99	1	15	43	57	169	113	85	141	155	-1	197	211	
90	202	6	34	230	174	258	62	216	118	188	272	-1	104	
120	36	148	176	64	204	22	232	260	50	8	78	246	-1	
