-1	90	258	202	188	174	160	132	272	216	34	104	146	
27	-1	41	55	97	139	125	153	251	195	167	181	223	
76	272	-1	188	160	132	90	174	202	146	216	34	230	
20	146	62	-1	104	34	48	76	160	174	90	132	244	
48	34	244	272	-1	20	174	90	62	230	146	202	132	
245	77	49	217	259	-1	203	273	231	105	161	189	91	
231	245	21	210	77	63	-1	35	217	273	133	147	189	
64	50	106	232	218	148	260	-1	246	190	204	22	162	
93	23	65	261	149	135	107	177	-1	37	191	51	79	
150	262	80	66	136	24	178	94	164	-1	248	206	52	
195	237	55	153	27	41	69	83	97	125	-1	139	265	
167	69	97	27	55	83	251	125	153	41	223	-1	237	
211	85	29	43	197	155	57	99	141	169	183	15	-1	
