-1	34	244	90	48	62	188	160	104	146	118	174	230	202	
132	-1	272	104	146	160	20	90	202	48	216	188	174	244	
11	25	-1	53	123	151	67	81	109	137	165	95	249	193	
25	39	179	-1	207	67	81	109	137	151	193	165	235	249	
110	54	40	96	-1	166	26	138	152	82	68	180	194	222	
225	29	85	1	15	-1	239	155	267	43	127	99	141	211	
15	155	141	225	127	57	-1	85	99	183	113	211	169	197	
269	255	227	45	59	73	3	-1	17	101	171	31	199	185	
213	59	45	73	31	171	255	143	-1	129	3	157	87	227	
74	228	18	60	270	256	32	214	242	-1	158	200	4	172	
256	74	60	32	228	200	270	242	186	88	-1	46	102	18	
58	63	161	16	2	272	119	127	238	113	149	-1	254	-1	
21	14	35	49	63	77	42	133	161	70	28	91	-1	126	
29	43	1	8	22	36	50	64	78	92	106	85	57	-1	
