-1	83	265	125	69	223	181	27	195	153	237	97	139	
157	-1	269	227	129	101	143	31	87	255	199	185	171	
56	42	-1	182	28	238	252	210	140	84	168	14	126	
35	63	77	-1	91	21	133	203	231	217	175	189	161	
170	212	226	254	-1	58	198	86	100	240	142	156	268	
41	27	153	97	125	-1	139	195	181	251	69	265	167	
16	72	100	268	44	212	-1	58	170	226	86	128	240	
254	240	72	142	184	16	156	-1	268	128	44	170	100	
23	16	51	30	37	65	79	93	-1	44	58	72	219	
63	35	21	147	77	49	91	231	105	-1	273	161	175	
51	79	37	261	23	163	149	107	135	191	-1	93	65	
176	22	232	106	50	36	64	78	148	246	204	-1	134	
210	56	196	42	14	84	28	224	154	70	182	252	-1	
