-1	202	258	188	230	146	160	20	216	34	90	104	174	
41	-1	69	27	83	265	153	125	55	181	237	139	251	
76	230	-1	20	34	132	104	272	202	90	160	62	216	
48	244	146	-1	90	34	132	230	104	272	216	202	160	
62	216	244	174	-1	20	146	48	272	202	76	132	104	
245	161	49	259	189	-1	175	217	231	63	203	77	273	
273	21	189	63	210	91	-1	35	259	245	49	217	231	
134	64	176	78	260	106	204	-1	246	148	190	162	92	
107	191	65	177	163	149	79	51	-1	23	37	93	135	
164	94	206	38	52	136	108	234	220	-1	80	262	192	
27	167	41	69	195	97	223	55	125	153	-1	251	265	
195	223	125	55	41	153	97	83	27	69	181	-1	237	
15	99	29	43	183	57	127	155	197	85	141	169	-1	
