-1	238	140	266	0	154	42	84	70	210	196	182	112	252	168	
14	-1	196	42	252	140	266	98	112	56	182	224	28	0	84	
56	126	-1	112	182	238	154	0	98	252	84	168	210	224	70	
127	169	15	-1	211	183	253	197	155	29	71	239	99	141	225	
226	156	30	86	-1	128	100	72	170	44	114	142	16	198	58	
30	72	44	58	268	-1	226	16	2	100	170	198	86	212	114	
158	18	60	46	186	144	-1	242	32	74	214	172	200	270	130	
4	32	228	116	256	158	88	-1	270	172	46	186	60	102	214	
216	48	6	62	76	230	104	202	-1	160	118	90	174	188	146	
49	119	189	105	133	217	231	21	259	-1	63	147	91	35	203	
37	9	23	149	51	93	79	163	247	177	-1	135	191	219	261	
10	24	38	52	66	80	94	108	164	248	206	-1	178	129	220	
24	136	52	10	220	150	38	206	66	164	108	262	-1	248	80	
123	165	11	25	39	53	137	193	81	151	67	235	95	-1	109	
97	209	265	162	237	251	27	41	13	139	153	125	195	181	-1	
