-1	198	142	156	128	100	65	107	135	79	93	149	163	
86	-1	128	142	184	149	163	93	177	191	205	233	261	
230	34	-1	146	76	90	132	188	202	216	104	20	244	
34	20	48	-1	62	76	90	230	104	160	132	216	188	
20	48	160	174	-1	34	202	132	216	90	146	188	104	
24	52	164	178	108	-1	206	220	38	66	136	94	234	
223	41	69	195	139	83	-1	97	125	27	251	181	167	
41	167	55	69	27	125	265	-1	139	237	83	195	181	
55	69	27	223	97	153	237	251	-1	83	265	167	195	
267	57	43	99	169	183	211	155	15	-1	197	225	253	
16	100	170	44	58	30	156	226	184	128	-1	142	212	
30	156	86	128	254	212	58	16	44	72	240	-1	100	
45	171	59	269	227	17	31	87	129	143	73	199	-1	
